design_id,design_class,graph_path,spatial_path,timing_rpt_path,clock_target_ns,wns,tns,freq_mhz,slack_p0,slack_p10,slack_p50,slack_p90,violation_count,clock_period,mean_density,std_density,peak_density,hotspot_tile_count,utilization_estimate,max_fan_out,register_count,avg_path_depth,total_edges,node_count,edge_density,total_power,freq_mhz_label,cell_area
ethernet_mac_relaxed,control,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ethernet_mac_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ethernet_mac_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ethernet_mac_relaxed\timing.rpt,4.0,-0.047,-0.047,247.1,-0.047,0.13580000000000003,0.407,1.1804000000000001,1,4.0,0.02500000037252903,0.11169154196977615,1.0,488,0.0488,0,95,0.0,0,500,0.0,7.6172,247.1,38997.7
pcie_link_fast,control,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\pcie_link_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\pcie_link_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_fast\timing.rpt,2.0,-0.198,-0.751,454.96,-0.198,-0.189,0.319,0.656,4,2.0,0.01666666753590107,0.07738791406154633,1.0,470,0.047,0,98,0.0,0,500,0.0,11.174,454.96,54691.7
pcie_link_nominal,control,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\pcie_link_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\pcie_link_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_nominal\timing.rpt,3.0,-0.065,-0.289,326.26,-0.065,-0.0545,0.3285,1.073,5,3.0,0.02500000037252903,0.11280514299869537,1.0,483,0.0483,0,102,0.0,0,500,0.0,7.9001,326.26,44949.2
pcie_link_relaxed,control,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\pcie_link_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\pcie_link_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\pcie_link_relaxed\timing.rpt,4.0,-0.012,-0.012,249.25,-0.012,0.0442,0.809,1.4488,1,4.0,0.01666666753590107,0.07564537227153778,1.0,481,0.0481,0,105,0.0,0,500,0.0,6.771400000000001,249.25,34919.3
ibex_cpu_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_fast\timing.rpt,2.0,-0.19,-0.543,456.62,-0.19,-0.1765,0.35350000000000004,0.6475,3,2.0,0.02500000037252903,0.11412712186574936,1.0,477,0.0477,0,94,0.0,0,500,0.0,22.943,456.62,125299.1
ibex_cpu_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_nominal\timing.rpt,3.0,-0.009,-0.009,332.34,-0.009,0.139,0.762,1.015,1,3.0,0.02500000037252903,0.11302654445171356,1.0,482,0.0482,0,108,0.0,0,500,0.0,20.817,332.34,110733.9
ibex_cpu_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ibex_cpu_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ibex_cpu_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ibex_cpu_relaxed\timing.rpt,4.0,0.149,0.0,250.0,0.149,0.189,0.584,1.4269999999999998,0,4.0,0.02500000037252903,0.11169154196977615,1.0,488,0.0488,0,94,0.0,0,500,0.0,13.975,250.0,93590.0
ariane_rv64_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_fast\timing.rpt,2.0,-0.178,-0.674,459.14,-0.178,-0.1671,0.38,0.6511,4,2.0,0.02500000037252903,0.11412712186574936,1.0,477,0.0477,0,97,0.0,0,500,0.0,58.957,459.14,266466.2
ariane_rv64_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_nominal\timing.rpt,3.0,-0.031,-0.031,329.92,-0.031,0.09040000000000001,0.626,1.0851000000000004,1,3.0,0.02500000037252903,0.11368817090988159,1.0,479,0.0479,0,96,0.0,0,500,0.0,44.352999999999994,329.92,232104.6
ariane_rv64_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ariane_rv64_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ariane_rv64_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ariane_rv64_relaxed\timing.rpt,4.0,0.142,0.0,250.0,0.142,0.1632,0.725,1.5498000000000003,0,4.0,0.02500000037252903,0.11236102879047394,1.0,485,0.0485,0,88,0.0,0,500,0.0,36.137,250.0,177646.7
picorv32_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_fast\timing.rpt,2.0,-0.049,-0.212,488.04,-0.049,-0.0395,0.4435,0.7224,5,2.0,0.01666666753590107,0.0771002322435379,1.0,471,0.0471,0,91,0.0,0,500,0.0,19.399,488.04,83286.0
picorv32_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_nominal\timing.rpt,3.0,-0.007,-0.007,332.56,-0.007,0.09660000000000005,0.465,0.973,1,3.0,0.02500000037252903,0.1143459677696228,1.0,476,0.0476,0,96,0.0,0,500,0.0,9.4179,332.56,66911.6
picorv32_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\picorv32_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\picorv32_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\picorv32_relaxed\timing.rpt,4.0,-0.034,-0.034,247.89,-0.034,0.0594,0.687,1.3106,1,4.0,0.02500000037252903,0.11302654445171356,1.0,482,0.0482,0,85,0.0,0,500,0.0,9.601500000000001,247.89,48960.8
mor1kx_fast,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_fast\timing.rpt,2.0,-0.015,-0.043,496.28,-0.015,-0.0135,0.262,0.537,3,2.0,0.02500000037252903,0.1154339611530304,1.0,471,0.0471,0,93,0.0,0,500,0.0,35.184,496.28,171553.4
mor1kx_nominal,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_nominal\timing.rpt,3.0,-0.026,-0.1,330.47,-0.026,-0.024900000000000002,0.47050000000000003,0.9520000000000001,4,3.0,0.02500000037252903,0.11456438899040222,1.0,475,0.0475,0,79,0.0,0,500,0.0,24.056,330.47,139800.9
mor1kx_relaxed,cpu,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\mor1kx_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\mor1kx_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\mor1kx_relaxed\timing.rpt,4.0,-0.016,-0.029,249.0,-0.016,0.06440000000000001,0.768,1.4996,2,4.0,0.01666666753590107,0.07666666805744171,1.0,474,0.0474,0,93,0.0,0,500,0.0,18.134,249.0,90797.0
sram_ctrl_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_fast\timing.rpt,2.0,-0.243,-0.827,445.83,-0.243,-0.19,0.319,0.7442000000000001,4,2.0,0.02500000037252903,0.11412712186574936,1.0,477,0.0477,0,94,0.0,0,500,0.0,8.089300000000001,445.83,40113.9
sram_ctrl_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_nominal\timing.rpt,3.0,-0.055,-0.158,327.33,-0.055,-0.051399999999999994,0.523,1.0212,3,3.0,0.02500000037252903,0.11280515044927597,1.0,483,0.0483,0,95,0.0,0,500,0.0,4.513299999999999,327.33,30552.7
sram_ctrl_relaxed,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\sram_ctrl_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\sram_ctrl_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\sram_ctrl_relaxed\timing.rpt,4.0,0.071,0.0,250.0,0.071,0.1276,0.641,1.4894,0,4.0,0.02500000037252903,0.11390785872936249,1.0,478,0.0478,0,73,0.0,0,500,0.0,3.9664,250.0,19889.7
ddr_phy_ctrl_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ddr_phy_ctrl_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ddr_phy_ctrl_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ddr_phy_ctrl_fast\timing.rpt,2.0,-0.043,-0.155,489.48,-0.043,-0.037,0.357,0.625,4,2.0,0.01666666753590107,0.0771002322435379,1.0,472,0.0472,0,94,0.0,0,500,0.0,24.232,489.48,99474.4
ddr_phy_ctrl_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ddr_phy_ctrl_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ddr_phy_ctrl_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ddr_phy_ctrl_nominal\timing.rpt,3.0,0.032,0.0,333.33,0.032,0.09340000000000001,0.43,1.1032000000000002,0,3.0,0.02500000037252903,0.11390785872936249,1.0,478,0.0478,0,100,0.0,0,500,0.0,15.845,333.33,70470.8
ddr_phy_ctrl_relaxed,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\ddr_phy_ctrl_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\ddr_phy_ctrl_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\ddr_phy_ctrl_relaxed\timing.rpt,4.0,0.009,0.0,250.0,0.009,0.2048,0.475,1.3967999999999998,0,4.0,0.01666666753590107,0.07593857496976852,1.0,480,0.048,0,88,0.0,0,500,0.0,10.411,250.0,68047.1
fifo_async_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\fifo_async_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\fifo_async_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fifo_async_fast\timing.rpt,2.0,0.099,0.0,500.0,0.099,0.1754,0.461,0.7365999999999999,0,2.0,0.02500000037252903,0.1147824078798294,1.0,474,0.0474,0,104,0.0,0,500,0.0,4.377800000000001,500.0,21255.4
fifo_async_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\fifo_async_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\fifo_async_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fifo_async_nominal\timing.rpt,3.0,-0.009,-0.009,332.34,-0.009,0.0765,0.646,1.0835,1,3.0,0.02500000037252903,0.1147824078798294,1.0,474,0.0474,0,106,0.0,0,500,0.0,2.8987000000000003,332.34,15491.2
fifo_async_relaxed,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\fifo_async_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\fifo_async_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\fifo_async_relaxed\timing.rpt,4.0,0.056,0.0,250.0,0.056,0.0596,0.43999999999999995,1.4043999999999999,0,4.0,0.01666666753590107,0.07505553960800171,1.0,485,0.0485,0,92,0.0,0,500,0.0,1.7979,250.0,11412.7
cache_ctrl_4way_fast,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\cache_ctrl_4way_fast.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\cache_ctrl_4way_fast.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cache_ctrl_4way_fast\timing.rpt,2.0,-0.281,-1.029,438.4,-0.281,-0.2418,0.345,0.677,4,2.0,0.02500000037252903,0.1147824078798294,1.0,474,0.0474,0,94,0.0,0,500,0.0,18.188,438.4,70132.8
cache_ctrl_4way_nominal,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\cache_ctrl_4way_nominal.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\cache_ctrl_4way_nominal.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cache_ctrl_4way_nominal\timing.rpt,3.0,-0.054,-0.156,327.44,-0.054,-0.051000000000000004,0.444,0.933,3,3.0,0.01666666939854622,0.07681146264076233,1.0,475,0.0475,0,98,0.0,0,500,0.0,9.2236,327.44,72445.3
cache_ctrl_4way_relaxed,memory,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\graph\cache_ctrl_4way_relaxed.pt,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\features\spatial\cache_ctrl_4way_relaxed.npy,C:\Users\Owner\OneDrive - Transatlantic Business Consulting Inc\General - TB Consulting\OT-Humber\ML-Driven PPA Optimization\ppa_framework_extracted\ppa_framework\data\reports\cache_ctrl_4way_relaxed\timing.rpt,4.0,0.028,0.0,250.0,0.028,0.11410000000000002,0.5429999999999999,1.4377,0,4.0,0.02500000037252903,0.1121383085846901,1.0,486,0.0486,0,89,0.0,0,500,0.0,9.3427,250.0,52267.1
